Місяць,Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
2,-7.1507295667428785,72.17107719833018,7.208944672549209,89.84139512604658,13.509094466422926,6,-4.385304539565446,25.484683899232536,6.1844581534547665,4.275817553834008,1.3587485963989991,128.28465943722296,40.74344019890416,14.578583457560937,0.08883715394570349,3.717015631230905,141.8030453457871,29.10746421291906,3514.0310150041037,71.89074390247562
3,4.193878232497677,75.77764330579174,8.076664505018256,18.046967565800635,18.189197495779506,8,3.1388108317686374,21.758893406823844,7.782929053532847,3.998124057445821,0.3527585653206733,85.137518767655,35.46466355390251,18.478260465974515,0.1471481098207011,3.2798185997659535,249.95322595868655,8.201237120592019,629.2488706690469,137.21145438476847
4,12.894788862909857,64.94938709472837,8.320127366798879,66.00728264207626,14.799385425084505,10,0.5630885152505116,12.214955072985653,7.312574044289686,4.288529847128867,1.1301381583222192,94.67229220588966,34.5746335938031,6.574869782809241,0.33727521608295574,2.1746449186671764,200.63074417181977,19.078545720263065,6222.501863405292,97.7852395573972
5,13.73526245067452,57.62228379360609,7.862104892566112,48.80013596227317,7.656121575500821,12,24.660819408340576,22.334546599113693,5.773120207890158,4.010824867978107,1.504408479304119,82.53008325270088,35.858288731092856,7.59012296724095,0.19028196878738568,1.0664001118006567,146.8088140912021,19.070013054672977,3819.04555386435,138.9822261103611
6,22.526387600528277,54.30164680307904,2.290743983089109,32.740557527914945,8.010698778418998,14,27.685557342267764,30.499171110309522,7.300971513248564,3.9312024409854747,0.6849175722461622,110.98305047937902,34.20333839956585,5.703400500314385,0.4547299380127736,0.7798384438557375,175.6769760397097,17.82672881797662,6777.553915687862,186.96012515635496
7,32.09513687264689,65.63524600655401,7.111380071904431,17.966787617130674,12.318740162660333,14,35.44641760605711,21.39242877595153,5.673984838583577,2.6019234272493605,0.9160631526274396,47.066321162722076,25.691703413668826,9.994428130040886,0.16627523587981652,0.8190761341489239,270.6786727716466,22.317656336635327,5175.364313518435,140.970411214311
8,21.551031146005222,77.0491888983175,9.370359945351447,10.505552409589702,6.187977152570111,13,27.1994148167907,15.901668068076804,7.779262496924705,4.002239195348764,0.7997533848015548,71.06312437522308,37.63530020986232,7.11446153903215,0.44287182132083863,0.5167009445056222,294.73673832596654,9.191137009077355,6065.835189604119,55.98870605647408
9,14.314288990430928,68.36411570413618,1.632047118337756,49.89641760099314,9.547046046653337,11,14.964872239343856,22.614413399228702,7.463079014605771,2.370513585334693,0.25716724199018626,69.25518148723677,45.5007967750613,17.829042795081392,0.2843965255478904,3.6107083663988746,251.33589938717796,11.948486502326235,1775.7971033437257,95.17347514650588
10,7.271178784388144,68.02234566964137,6.264092014971851,63.85936451075036,7.839553047371732,9,15.837254505528776,20.840652088565783,6.681129800916333,4.990885538633719,0.6363163933292214,68.20863055454096,37.05852831616349,18.206195302853622,0.07212269327517526,3.0726603224950737,279.57013149888763,15.573115335671726,2650.4519220013817,151.66057201624056
11,-0.2774844413319595,57.29303859462787,9.072220366808224,63.12992973322397,6.424658998997664,6,-1.3951419654116943,25.6816291279344,6.703744092886694,3.981017950254772,1.546738693592647,79.88304122763559,49.47806745207753,18.720108135108504,0.03935462897364159,1.4325089821257642,125.13587807744601,9.607258916750265,2840.123772878602,113.72309494031904
12,-7.7422451050377115,45.72851062595865,1.8662129091413542,14.168524523198553,12.222455304524278,5,-7.992953751607824,33.38618074124278,5.756901338604345,4.7781060072070165,0.2644366730589725,98.59434179159874,19.909213495052814,17.40208469740812,0.040122665249585236,3.8337785451936885,61.814300083225035,11.027831707533345,3981.385445505425,163.4086829849323
1,-5.244436412283155,59.26190940824692,7.815790844360855,75.44462990007148,13.567533429363598,5,-4.636212358487706,10.951667076654447,6.603943502243784,4.357582082180091,1.0010201755051888,132.92311887063804,43.34551506258841,17.951690452585485,0.07369837595781772,1.354493935981247,57.39931830303259,29.57001817157638,2271.036045625715,105.06400017233634
2,-6.625367763857819,41.79071302804378,3.3513220864909763,18.837609958693655,10.91424629576877,6,1.502361775051634,27.456559301595444,7.267251974519703,3.359527799873766,1.6414776203099506,137.61836253387042,48.46200024335283,6.4848533411962785,0.4410255642367741,1.2877900925155128,149.3167254977085,13.636929867800658,5563.475300650962,139.68868103506873
3,-1.2362658766237482,75.22701832815325,4.956808616213465,10.199965899668204,11.21754900291247,8,1.7776367877022494,11.721867130205732,5.877838148540504,4.980716514472583,1.7552712638427226,32.99920161179746,33.21237598785025,10.688649458260148,0.27643280026296063,2.1468731774858556,62.03723125642117,12.885507774769575,1441.40436521095,123.34521384361216
4,14.073167199795433,84.79897476562948,9.498277616342243,98.7127412477329,5.228694736705328,10,14.588939568880557,16.823720254413406,7.664044945672842,4.441200471872127,0.9049816941776128,78.89019113892627,20.603666759701554,9.332060543304529,0.4907754674466374,3.6109851103456108,97.9672430287437,11.888116946623324,1314.8599479669501,198.3306174469537
5,19.072098505305476,64.84440941443289,7.236037935524131,77.31522456315889,8.057168411903374,12,23.69332674662315,23.168567843040414,5.731128843751067,3.1912478235010076,1.2431284567354772,62.63113084800493,37.96817711007324,18.230749706119322,0.38822714094724464,2.7493030703405634,178.03937035291628,11.361587144697832,3912.096237480749,93.94293607072657
6,29.010350716345872,80.82900206439975,2.402437449732216,84.03581990747979,15.543720451336103,14,34.380293014015116,21.582664215004463,7.305435928535958,3.553651760385129,0.23186094371547583,21.313241214463638,14.884457715191433,9.442865957786253,0.1369654218478189,3.0491433404706503,228.98068373053104,29.2848644962343,2827.931190817971,190.76781256708895
7,27.192759052316028,62.288891994555414,7.010572400318942,73.24799064270282,7.578935432888621,14,31.792887588381436,28.129319111674413,7.993830709871947,4.735843342017427,1.4008544402001537,111.16910126804812,47.83942535338341,19.507674094762624,0.4152129466354124,3.1858774092750632,77.84145584122277,25.758054787015894,2398.967588418429,134.5676444028819
8,21.675214586129695,55.552328528675844,3.7922500132035406,86.98843725917408,16.537041810077664,13,23.562770057808834,26.612012346611422,7.961319875860022,3.1926054073338292,1.1470911514181925,87.02570119755552,47.43889500606941,10.273436264162887,0.4932648276066952,1.5664416475061471,77.22675883100803,9.784338631051401,3696.660063981636,147.4633924749871
9,15.168252200240195,56.93251794585,6.058299391360981,85.49256486832014,17.583965414577193,11,19.524557763644616,33.81121145608356,6.975511668594596,2.022972912962267,0.6527663023430995,59.3100651061636,31.89304309213471,18.57334207081223,0.4206763321361161,1.3126054485790775,179.8475589860173,21.47871588572404,7906.336554733606,54.6954229040462
10,9.638773167703196,84.4648894303474,9.794852173252854,39.76538658378662,5.000251043869021,9,11.734691699046682,31.673471269822265,6.310743060444723,4.80280989450131,0.7321346305113997,97.37717819629682,38.8818429272654,10.181236467430425,0.18258114188944724,2.144981903893209,258.8058570261437,7.521269189055711,5236.095390490937,151.602189396389
11,1.9051093199239566,82.11272743190301,6.417916452410921,67.11190759693338,13.996400418722603,6,5.274319173778839,13.385235391347363,7.735690808810768,2.1274769687571595,1.3174135241025664,98.08992584741958,18.324845097066138,5.610664605262048,0.07802934455357345,1.4508521923292756,270.526422639761,26.393360104499756,978.9168069953878,93.39020120460273
12,-3.553418783754731,50.64965628000791,9.963687734387982,33.11561762085759,16.086698850064995,5,-6.744112396429097,13.406113801113115,6.13788653332201,4.025354226864354,0.740407163869255,96.55730978106457,18.221241710758385,11.728714582742011,0.2610004323392705,1.9447459716001352,99.47950783764846,16.53883811516844,5696.754204042728,194.73584942387916
1,-6.052391897610253,47.26617166835709,3.4543166482318606,17.0941505908015,7.034742863901169,5,-11.239755526973287,14.9881841574555,6.034123126916592,2.692310679317864,0.6712895219888616,31.954119264612423,21.113399352731797,15.326177409230848,0.12583648991447433,1.1014344967844059,66.9239155461152,17.49928715492596,6814.870459042073,58.85249663956127
2,-5.288369863809255,69.27785119401241,6.332154911009595,88.9860883209266,17.99593370312845,6,-12.140386112073111,19.023599230592172,7.177074576244381,4.857333966477593,1.6289011132607991,38.83955692206561,21.16835350989198,16.453907954356076,0.24102267516361106,2.415558547077539,202.24495504392678,7.582287943143485,6919.715250749407,179.47016590650907
3,1.2776761088985706,68.20803483252985,6.939137080229411,27.07503262568957,6.68877242699419,8,-6.648559911136245,32.82204566944003,6.3642832223617285,2.257492805033009,0.9850199591461458,25.20939030173365,13.410030112278196,12.333280185567876,0.2593299632611512,2.530500798647687,214.07787000215043,21.70668425447798,3747.4751566363816,146.52995878060645
4,8.047397562145159,59.85886860198121,4.539943436790524,39.619900109677275,8.578562384164492,10,1.5691800108174636,22.647761944642394,6.843220465514737,3.00846513230617,1.954103339767347,90.18976339137187,45.56042075660952,13.551279642824298,0.10305876795611395,3.9111788886067194,271.33375261226195,16.781841960941826,2322.9341885548583,83.40044243972764
5,18.060204271662563,43.110337515306675,6.74254343272194,67.61214311876518,7.736818215887133,12,19.098247368693258,27.635157229887024,6.375077168603459,3.450127738150975,1.6822507471830883,85.62569191807812,34.72628403939904,11.191544757294167,0.083303553690802,3.9932332107193185,182.88413007065185,13.41116153551277,5853.404944948504,143.1232649992253
6,18.493624204490338,79.4616474728899,1.6381264322911315,64.51284266523129,12.168327372175009,14,17.95496034463305,30.65950320650605,7.140692685723158,4.278498490632726,0.8878516110245904,142.2237747263789,23.78893690876,12.965673866834685,0.4674885547876639,0.7911613525996318,77.20260929173944,29.854694158086687,7785.43367716745,165.75524087557045
7,25.262824141067473,62.77273818863995,3.3149158618369206,48.94579325217924,11.470240667994986,14,13.902250473168467,21.328955200841737,6.6994860212936675,3.9973495226895883,1.0812605354365872,131.32719587065236,24.702473009672946,11.145763868084034,0.2900264316914765,1.2095295357894782,148.37452139555486,22.154186793833194,3588.565544561031,185.99247650149366
8,24.614207293166203,46.91954874646139,5.386999068904252,78.83008710361894,14.650177479598042,13,32.24632576813087,28.749572413065415,5.654034431524717,2.337537947714466,1.3345225276650867,47.18507439911171,33.5133961055695,16.883263881409647,0.2926964780254555,1.9542099950220129,211.56757777817973,8.590486106865793,5924.059966274613,154.55376705680334
9,15.14403364952289,52.546607275592756,8.178074079667748,55.949527290521544,5.887653587892031,11,23.3722510368132,29.192910912172298,6.9620128692067045,3.3104765518487036,1.9238094262792125,119.62777752582919,31.39972269147346,14.797308427758292,0.1475676968476016,1.1850057996210968,118.32988682601965,12.328402482068169,6048.038379790331,71.00915610788488
10,12.775872017176788,63.55278910125456,4.461157939391216,37.035649863431985,12.698009068201328,9,6.35036925260099,20.736299810724674,7.3475382242058735,3.8779955190594517,1.5211665152990481,111.25144810182148,42.60289973291687,8.025349395600694,0.49761026974191763,2.165196574550481,229.55823452021767,21.94375407503304,4746.125634627713,199.37243279088014
11,-0.47878905254179416,58.977799027556266,2.1495750330288876,26.36519247842945,15.694460953651499,6,-6.917674461024239,32.24551628424126,7.082961208171629,3.3227151611489902,0.7295861037691586,32.04699656098869,46.86250345815501,15.684834875528907,0.17483256947376016,0.7482766280421717,131.4207078852544,9.615857370227086,6397.0498492340685,157.93980271345396
12,-5.509196863385375,79.86284963909539,2.626126193251756,50.676902689014504,15.659304559461807,5,-11.982964754219813,19.316934022367775,6.929162005455451,3.1004106162110707,1.0123780796182267,97.09597716455468,24.7356245671834,6.590215338837023,0.07832780369764486,2.3445138934396894,93.68500640797433,27.24584180359742,6756.392638428695,102.35481035090231
1,-5.84506414002535,63.99345236534927,2.43145835742647,65.27906690871913,15.191766758246098,5,-13.74162632294762,17.861327260550954,5.513459969029797,2.949286410068379,0.7373461325465726,100.07816461517645,17.9617311859666,5.45136480091689,0.1646609214117079,3.3896684119062335,149.78630138945653,15.377344245850495,4017.706721349517,162.76832462149798
2,-5.599875538107141,44.10772386415521,2.8575981963968466,26.910763029331758,12.617949776065036,6,-12.551058024021621,17.09041521281909,7.017987352607921,3.063952026594805,1.444653100995761,67.81488047566671,49.17030113511114,19.480344305874716,0.4019219500876497,3.840366848180289,101.19456040441575,23.773079144908504,2912.4397498959274,158.79414784143856
3,0.617254231432395,53.02392968848835,9.62915585699494,28.88968975802543,16.37852891909844,8,4.469426774477439,17.586941045201606,6.645857543730699,2.4288292877729876,1.850296348304373,145.69617320620313,39.29852127005439,17.741305157489446,0.050482541092646147,1.8438901628473703,132.7027787205537,19.123789140476724,1875.1647100563841,134.50719809404964
4,11.543653655765883,45.955889133576825,2.185486379788996,13.188105085883597,16.413386744362164,10,6.620170736776094,15.635511393620055,7.4452359876130725,2.4297670702686185,0.9116485114848794,115.54620119500119,32.953292703487065,13.310002152386346,0.08715707125085229,1.1332645474215934,195.63969847743527,5.589171527016502,7018.384917225578,102.57062009614623
5,14.166162170173271,51.629455062967004,8.89003989336793,67.82536655253145,11.748627035526003,12,16.706175913194823,19.509239899384774,6.66395619571103,3.072896580242854,0.880282109000587,57.521833441273095,13.10564310184088,5.560194172447533,0.0953120400911919,1.3807321034005564,272.6179651474206,20.28121636307762,7687.228772179932,100.94702902934444
6,21.026070057006557,72.38889524154357,6.201118698706274,57.50920723438886,13.633460623458879,14,24.603382806911494,29.143510605113285,7.1702050682875225,4.871942746046205,1.9011297343072229,71.95958470656099,11.428904380476418,5.166121733280909,0.0703647683950601,0.7621408961433345,143.34151224271716,6.321864972100073,5186.855271028386,78.52613389929158
7,25.709479778543816,44.63854521851808,8.449561592454629,80.19629453739844,10.79730831577093,14,35.7648333131396,14.642516154634428,7.53484176303259,3.6375663031299137,0.726202129767607,26.38872621387705,16.85244505631004,17.942939080335314,0.3073741768439405,1.3298344543877483,173.96321936389114,7.695916745631047,1241.3186875144454,186.16469774557524
8,22.409988049680727,56.27052192780116,9.541646439798347,45.910061074645284,10.043631920803705,13,17.551668107788217,24.126570518677383,6.896026480689279,2.048582527990885,1.3427184155188825,121.42145890857124,34.638581697215585,18.048322074260565,0.14544401690797118,1.1719279096905986,224.31952345499343,9.713977555008183,1183.2865953144726,64.49226028094928
9,17.68393493225718,41.2931785750647,3.6051103435527994,21.626776894966916,16.32365220199258,11,15.06986171145968,15.13731036244168,7.376027246628168,4.251099527414491,1.0937430294304362,52.23972125245331,33.45108397048887,19.00295151131288,0.03530182993684721,1.434324463176273,121.24229884816951,20.795291589622067,5383.732974964604,80.94730924155701
10,7.161005976625106,81.76957080336263,7.806689358965299,94.08427286785475,17.444944822440476,9,8.042359605273969,13.047690921129202,7.073875915641844,3.055973186772963,0.9082827821244552,72.49376502744786,47.46078486656851,6.032936287888904,0.10462084312017181,2.6278000485522974,270.9395164717233,27.948566296749775,4690.196948861976,55.184182825159496
11,0.5401672403763174,81.34749814777055,5.499496773757832,75.39519512651357,9.03790130674242,6,-6.574881504289605,24.459004655705606,7.587452511091051,4.9708060906701785,1.708591504893858,89.78923891335192,34.34910355202152,17.362460598067486,0.019707241445531917,3.8307552186806255,182.8053114620579,28.80130611224802,6233.886249356235,72.8476517922052
12,-7.173700926801863,55.9140689205721,3.375892197422176,49.536888336777366,14.058558063130848,5,-6.451307507698875,11.41051461768047,7.9390790378772556,3.2753664026040488,1.7170425082112688,24.983829455255538,42.40259518866728,7.601069565669575,0.3429084220685114,2.816323436892816,277.4516795667149,13.016917008768464,1317.1981993673191,179.6848724389813
1,-8.342112351798164,50.464020507721116,5.375877507895263,23.152212101061085,9.454450296079536,5,-9.220790489030204,16.931382337276734,6.625648751857705,3.153952016852374,1.571722959110139,138.98517138483584,14.0369286699141,17.349538151662866,0.4665678917739484,2.9031460108903655,299.1049190426721,13.376074991622302,6727.324561887241,151.05537570153336
2,-6.382856064012712,71.71044175796553,5.586596551518021,27.00765017174103,7.608195236141941,6,-2.299017298512279,27.798261557918337,6.826934402403584,3.5042470018332414,0.4420730468088375,72.95362660558116,44.85590084124404,17.820909591427263,0.3338502618859684,3.990748372894066,273.2945866724051,8.63076058920255,3493.5230232027716,69.79062271389115
3,1.2626273150044218,74.93722711351744,2.4020983893588355,89.2379829177913,13.535863273107594,8,5.732055731553167,11.128895302690008,5.7345953833771794,3.8625835591929807,1.6925646345646965,132.97178641090434,37.53477301068327,8.014080802210152,0.1055606401837414,3.584769615750038,78.30884637931885,22.15177160271191,4501.301292775591,113.21301442056283
4,9.403345661638555,82.53433132308358,8.752988799072966,87.84854774935714,11.099274622154333,10,2.1396241747461464,34.945985827941016,5.863357718138704,3.5467469909859735,0.6027764583369448,83.95028632273763,22.19732776410592,18.453299609314392,0.4844873818973412,1.9352249892325908,67.54741014439013,21.583402483637048,3324.691730363512,197.89529839346406
5,10.893747778849205,45.36068983128232,7.294808027678923,78.27846421183837,12.066446064358452,12,10.545292048802722,17.745251228261306,6.344932416053177,2.6758459719241188,1.7162208414799638,23.785423019897664,26.291112963132584,16.214047172614887,0.011874482478896059,3.5731138087332495,226.5733030948411,6.8343489208517,7212.474417458286,123.09574889462269
6,24.783590008354672,79.69150185334789,8.930461102205188,46.78697066567514,8.565342275374013,14,16.43553860865442,29.148539659593197,7.823575902510351,2.21669201994095,0.12853748334062612,126.09623329881998,25.464104130162333,9.146738674372415,0.10230318533176251,1.712682134398856,292.867022319502,29.42699436359242,2986.351449175283,194.55351774336728
7,22.497951746094255,78.45164928701826,2.9080378823928363,84.38388295347917,10.30595596335775,14,17.89308799857378,33.36949768559077,6.035460831071674,4.9755056772777255,0.30629039553813064,16.352805757677984,44.83174184308332,13.799066124627217,0.2165968880167655,0.7868737393623297,193.72313274542347,14.843139630897488,4127.164347415121,144.55877921033124
8,24.959070478827883,83.22696586088676,6.895480720954103,40.546372616400774,9.944492416476177,13,22.451862869783657,16.483192496704575,6.441097445315722,4.526338315789501,1.7335470454476747,99.75198455704594,33.31363767976333,11.406497476002937,0.3215904686287348,3.3211867100602146,234.46176447724508,5.8864878919421475,5983.474989542252,157.99215007625025
9,10.989905366887026,46.76113140651068,8.091176600622944,60.30906204219417,17.324434858784933,11,8.694882698119672,10.765369117658421,5.904854386677947,3.3577101358490573,1.094256235658813,130.78965147711,38.648021194082546,19.855859607936196,0.048572599773928304,0.9557737538897246,71.08889845514241,18.461451164453443,2501.455781047445,152.54494101456572
10,6.326908884566553,44.643612980295686,5.14148922993653,43.830851793699146,17.437473739926485,9,16.75108150085997,12.935716696836879,7.530806949605114,3.6924949471358635,1.05676072036573,27.793055793022987,39.58523075978334,5.89450673596094,0.146068967128304,0.8340103716740809,182.69190246023092,21.130751467739806,7181.413598603185,160.0807881494395
11,4.727730792396367,74.24274247980003,3.6826579296320654,59.2826329506849,11.869094589800238,6,2.621468301834854,24.30223348530981,7.255252713672565,2.249131443936693,1.5188157448753274,34.405387786489726,11.048292196800622,12.783583129421933,0.29492371072447643,0.6219787454096013,178.84277869500573,18.364255209136793,893.7117594873584,156.7377927672014
12,-6.948551491078064,75.75066462213832,3.797399168199028,53.01032783177951,18.377763191283005,5,-0.9073079972117863,29.54658946463638,5.901085494038554,2.1444271600988265,1.250942006293148,70.44337173599445,46.36309105721896,10.243898953446529,0.21116869198898194,2.3410019006712184,249.100166408028,11.707476352520061,7563.654928717806,130.9881669082307
1,-5.795113694127954,63.65283175552085,7.9479387616601205,14.62786772358652,16.988187225245206,5,-7.140608552850864,21.235389704664563,5.77902416652967,4.224687616725539,0.3492109397578638,40.962904728539066,15.056930228385932,5.098634115704843,0.33433775223291995,1.4479541567006229,87.36761479770031,12.999312062858316,4243.135186600079,125.51187813264292
2,-6.164019958340203,62.271952196864305,4.846073120154947,84.03987222860371,5.444209512367729,6,0.02045199984570445,16.097881391965636,7.304455537590626,3.2151188490215175,0.6592326325590935,98.0718953549844,40.75537675452417,11.749046796554056,0.23861138310208568,0.7059976966868782,280.998995156961,26.17241741115647,3484.945906568268,164.74259197408378
3,0.19295422995921463,72.86898068557487,5.650225449076543,51.46900499977763,5.847844958871721,8,9.412172670750667,30.93522424696051,7.483470169966116,2.914748592961173,0.6502213504050939,92.38106804027764,43.84892784904594,19.019426092529784,0.14177522274382473,2.625951801117961,230.97569997336632,10.659803629580598,3556.0147266681824,78.1211410570461
4,11.989050777683342,78.8703311445339,8.897809190964896,70.30799834434363,10.207285402615451,10,13.220807537085088,31.606668179270464,7.064639584839458,3.2386758208875968,1.847625226366098,127.75424009137257,45.29740960991247,18.547880315604417,0.20296803075355346,3.508736526275673,192.58741781167444,5.953974338851002,5268.772673900882,120.5928386441743
5,12.751546591872973,83.66724130211678,1.495637724636767,95.12896516363598,7.389005909519572,12,12.539763586010643,20.430879385483735,7.327551296652034,2.6468276262101136,1.9735935021323245,116.1166001231431,41.59810553388219,6.596431590723418,0.2433928846596306,3.809632726674011,117.51651788795162,8.634591373771492,4140.458448231412,189.55896044768124
6,22.30185936645941,58.21754363138466,6.852451930423989,94.31955989654962,5.735861738060991,14,13.834888636917281,13.31885775110651,5.713332455747914,2.9063182419451876,0.5356871629285891,89.07332093826027,23.09157686902813,11.078117921868143,0.4715136983449082,1.0447947444429218,147.11433169870054,11.427046012969544,4618.744867683141,160.45043398199664
7,30.254818101267972,63.18835125328145,8.694249323742483,80.65679570895857,7.355060921506077,14,19.135718975499877,26.793013208335523,7.93698504935152,3.1283891018000007,0.5366348972250073,132.33247362990318,17.984478381715302,15.461124110747924,0.02678204447437363,0.5664318028426628,162.89167848604117,21.41350318874758,1568.2584046907632,164.5823679502307
8,17.802310753767603,64.01685135422537,3.774692730493724,77.70279491048848,17.06175130345826,13,12.586189749499306,14.815114232686623,7.731610273923489,3.2468385098026005,1.0057981442087864,37.68321862444647,49.795791860039714,18.84571524258989,0.010992088781299404,2.4275713893025976,268.0668459007886,15.763340155849004,3776.1069393251364,106.90207350894339
9,10.288283351553234,75.56275011341663,5.111066830519853,57.79590745633532,8.835276752099576,11,20.68236984133639,29.8437136676112,6.882302042129398,4.713883777400492,0.3201800383806196,121.19459972688591,32.34336569282658,8.465197505546739,0.0748288534994285,1.5535246411299342,264.078979525363,24.6904837419034,5338.4931936353005,63.54905116755161
10,14.548306397433038,53.74480595689332,6.462999850105526,82.27916837248907,6.99283751688137,9,13.043934845117462,10.807399917605315,5.754473278760853,4.169430903281426,0.39465609558830883,74.87340764622607,19.933302031094765,11.318442630049132,0.04783791774282074,3.142151904143463,69.7602943485286,25.94786243401175,5469.56648127171,112.48783634964249
11,4.065405804293443,48.37590754043478,3.381078046733429,22.3411295493286,10.723530399350524,6,9.774464140479488,14.025684445017365,7.577441214664496,3.955640215019216,0.13004684816253315,142.5601760465895,48.84365060899939,18.873510527923152,0.25585243227644655,1.2713131386655763,147.81616936762038,20.354788660405777,3341.272856880873,156.22574763045242
12,-4.022122261117407,49.42268043916259,4.644477174545205,96.19699384234539,8.74710201893957,5,-7.803287671083566,10.891512596299307,6.330915102759003,3.1127941943123076,0.28968756329096246,15.194703747969227,33.0162193747484,9.522899019930781,0.018733680257445113,3.5098050638851284,196.10241926666023,9.27920876229551,6989.349672057324,88.03789557094706
1,-8.86277134231872,80.2585325648771,2.615120915135263,89.1087213852167,17.044599518717014,5,-10.3533368875615,10.85992702882839,5.706432758878292,2.3285848033087326,1.7925177868049085,69.54485703505921,11.301190291459772,13.348226930835194,0.11191620279742591,1.3229411491280663,90.21043372951965,24.05053655996793,504.5967035395447,115.84762458452677
2,-7.565644167987583,64.8568570452049,4.113931115452083,12.551642269878537,11.914613467325662,6,-4.441217532027963,16.191350791567928,7.413779742677647,3.11314629738285,1.5237583768736271,93.16712341618363,44.770122719475395,13.203871864734072,0.10095732472714593,3.379069179975402,245.75881254369762,29.308895368358165,1201.8643933065273,138.6846743458774
3,1.4416828876043764,70.18924519660743,9.821618633109068,57.90448694041802,15.286079524196438,8,-1.0973714567252726,17.474262191792064,6.338241414209167,2.1158236807908244,0.6410072262839303,38.34776316397229,28.297119193422272,11.91237145848097,0.38496261730098674,2.258020767622101,165.77039708081026,10.790657792512285,6893.60007608508,63.65013585270786
4,14.822959649792862,61.423374813317416,2.6738829963615136,41.889525019163464,5.230552740631832,10,3.3304535851647366,18.38349548281693,6.886038196879968,2.388442533934563,1.3843302627479197,128.97732614853928,32.89358441895624,9.453521708378362,0.069482239488077,0.554372720443818,232.9505832495717,20.711984207818094,4072.125545265304,65.29933283302069
5,12.070251812639661,76.6827536658989,5.318663212183325,96.65495736574354,19.999582210519733,12,21.014142527311755,16.45459024767736,6.077787405450304,2.760902961271468,1.97489164975145,60.270964539219364,38.25786974578756,19.385265647170414,0.4116021119166238,2.5916133319572845,92.24138116793301,9.37345611695866,4193.173141762874,192.79167438113646
6,28.567405436259822,47.47864249544877,3.589477702973568,62.99301840003777,12.161457383794474,14,12.984070234412808,19.232679674957986,7.886785919138242,4.8543266742335085,1.162909173950524,100.76027613142573,18.876251234358303,16.12929089630947,0.03572313169609186,1.2723876585737584,51.47092191625209,14.642531468781721,6876.958990265688,197.37597156649545
7,28.01633963070836,73.51900084418946,3.3647462039344607,56.82994241399334,16.04866848238047,14,25.431895649169476,12.213659802851147,7.352160482910773,2.658693175624256,0.28562557478154604,79.53782309142657,12.984363111984525,14.441655004724806,0.32383189265349016,1.3984569059655323,291.13360545189835,25.61128966866225,1321.9021842479563,162.27681910086426
8,20.943045626537682,73.76298347420314,8.20715313117348,23.624025045441545,14.927629772568539,13,31.70551905174341,18.084340601266835,5.700820760452411,2.0818024398175963,0.3090018247537843,15.567799373206876,23.07783769571313,9.489928819436722,0.06406722116683489,2.7789125733597926,297.97658945990247,27.523160371114713,2396.379497577912,165.49724494573206
9,19.368632632850193,80.78639066704969,8.960945691801594,80.78054609598341,9.394872141665711,11,6.671261324215845,22.195483821148883,5.636977835890842,4.995421053605087,0.7807883978230029,144.37588898250073,40.924839676036626,11.169364305361997,0.06797259223085941,1.330175816206506,218.26114403735062,25.74838008446888,7845.8036887348835,69.82432760205567
10,6.55947345384936,41.90977645105659,3.343280729519698,83.89606949301796,7.973852850963615,9,10.957294997901379,21.1601799501505,6.3145656058503405,3.855039240363392,1.0544189997273716,60.19302842041858,37.554035404800196,9.199522865578098,0.32515983649929564,3.850360539195428,232.2379947953791,15.459988990908201,6106.694909018937,171.38627252002254
11,0.28088326898582805,71.73094970462299,4.909565764660733,83.66702336036818,9.430663927630413,6,8.941914390415354,24.369673431599338,6.383258284839288,3.258113806135466,0.7608173652966617,34.74325534071596,12.739695875498768,9.826680427073914,0.23475831612831305,1.7663592880260666,53.47987591682805,19.475156148811962,1586.1235991820554,81.6507917842424
12,-7.396257328593998,63.41947285128326,1.856433631726181,33.07215242655215,11.775630764299894,5,-10.484366722421932,21.156034042545826,6.356837814293479,4.581791532108817,1.6103161039937497,149.03536876784676,31.156469318617898,13.630956403363252,0.4738564655767091,1.8985727514063147,188.92067112704805,14.477137393136841,4593.955294235697,62.11496487763092
1,-6.0810295332813435,84.33759763430697,1.5916636219559854,82.09357572083269,8.626022007425505,5,-12.03679420084528,27.334259956836412,5.610330621391454,3.389718041757081,0.10274448523911052,89.84319386727398,28.48326670926493,18.732239100210087,0.36293323236436353,0.9410216015762944,138.63498993798683,28.289494241970296,5940.006104555673,139.14126724794335
2,-5.204642046065492,57.91443098817448,6.266813164020798,79.44979733808313,6.913065145345512,6,1.54745959472187,15.984121727224363,6.6193567035934375,2.0681468739433457,1.1456572536211223,66.55202438031921,19.990234890919933,19.782863806735335,0.21978915990941447,1.95003727257864,165.77581612024403,7.903844476654033,3448.2208236120887,100.4606388658342
