Місяць(1-12),Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
11,7.73013973333156,35.5509331733868,9.5486346131259,38.3709799143197,15.5956375417216,7,-2.88643575117926,24.4300502257103,5.65144773506317,1.76732165100093,0.48186650642334,33.8960479574117,17.2643049403969,4.92528899194651,0.0423654282735077,1.30202238408716,194.539680819896,6.32148096460495,1602.57367795953,62.1186495642951
12,-4.97717443797324,30.1706182005693,8.68226332136384,27.2777077174887,19.8289927194138,5,-5.0421803987449,18.0389036676165,6.68581294099337,1.58476507899145,0.436121626661969,56.0165507827286,33.4512378336507,12.9273643194685,0.151462465117564,1.61329118808792,139.959570976628,6.08003444766378,3595.1471920676,71.1984795349101
1,-7.45764868319876,53.785655998086,7.85777588108297,73.8632174083688,9.48074618968694,5,-3.79876963607221,14.2005717118346,6.68997114536917,2.77823524655156,0.74256492200453,39.8487788456689,16.2099306651408,11.1445274524183,0.249339544218474,1.95569624729541,197.195343200167,6.73890913987503,1441.74251814557,149.2184671312
2,-2.06830304148461,36.4298089079187,5.43288382507886,77.4340327907087,16.7492317105987,6,0.250039088860088,12.5224240500256,6.45321696152053,3.41817617068071,0.99568650441765,19.1036399679301,31.3101321861461,13.0298265270621,0.107843596369738,2.63788374617641,38.378477604265,15.7714062927545,6364.73763022912,74.6778121501471
3,7.33162257268624,49.8965124801454,11.0058676346662,47.2055338913487,23.7411876633768,8,10.2771453258575,19.3901129232449,6.68938639388342,1.91559557335141,0.612500906196005,17.3214336444542,25.0455736216681,5.42471505116897,0.338252993405182,2.94519080345847,142.214126673429,3.23817894308035,2075.06738771588,172.695554897765
4,17.662179352552,72.7135003937849,11.5142075248693,17.2534610165937,22.9464687904412,11,15.6203865064855,9.7478334485444,5.6074345745245,2.26293162156007,1.07468464507921,30.5013935844617,14.4828020919057,4.43500042952023,0.373416297091429,1.22310713821186,68.6239006589612,16.7827535946772,2151.07299685326,123.732883734415
5,12.1875739503054,39.0157135467262,11.6479213268798,56.0011997971829,6.58197324047153,13,26.6261010999247,28.094974453496,6.267372411785,3.30097890023819,0.6674482828408,117.541055858827,27.8377668295472,5.21095189115428,0.372638895159807,1.07140052441564,171.598857307261,3.35486038960741,2737.22352252128,81.7102786132446
6,21.2083298999473,57.5473712074276,7.05384097874651,19.7521122005935,7.37604870218342,15,32.6908290285695,9.89606546390627,7.43485165840968,2.63397499809949,0.49357694680727,21.0577116341877,9.28448089803565,9.21887149410251,0.0993434304736382,3.04065591436706,43.8391287399146,17.0491581774328,3042.54065653236,127.472801593847
7,26.8032188733406,63.8380406039081,11.9885531109104,59.0180437041668,8.08756924005542,15,30.4213468182488,14.2879478507504,7.01864444837357,3.25280857491473,0.272088236784074,77.600012601778,8.94137640670735,13.5752891441593,0.0380661815547156,1.17336702026606,63.9484742183359,9.40758319749494,4619.98920592052,46.6858755506143
8,18.7020416076936,37.4430436598095,6.84762519500098,74.1245417383108,19.0795758797094,14,21.692883293503,12.9099488156968,5.9355352497537,2.46058270554166,1.25441242152188,34.4851821476449,6.0447200594688,5.22127464768054,0.276601211714741,1.71805519547596,105.103496525336,5.24261415583102,5190.47975557792,51.811789005819
9,17.7026495008359,43.3320493907575,7.73366119116454,51.3170238297325,9.85832641077655,12,15.4327367741543,21.5252815235618,7.11047095371599,2.39251606415607,0.79590335724034,15.4520780456009,28.0128385826444,13.2959497652003,0.0415715827007745,2.94908631169611,164.239889114184,3.88959755656962,729.5306205669,49.84555412839
10,11.1319471503055,69.0079780269789,8.79571467926159,69.1371556280498,17.9253496519635,10,4.01914796586563,22.684863376665,5.53314555671046,2.95641000229565,0.941859912625054,55.0446527638914,6.66960371510933,5.85223882182176,0.248746282968802,3.13222501782676,110.472991229393,16.7835270389094,6830.10054443983,70.4490624561776
11,4.93317318986911,44.0948189405203,2.13767384535911,41.7177709788958,21.8912101836576,7,4.95253600547782,26.8017777389969,7.13416967673352,3.2926275529335,0.129828241439749,33.6532260573877,13.5594345035332,8.72154659180858,0.0892782533107824,0.326675552131103,74.0797494599106,7.92809142716836,6914.70288154469,43.5044409396971
12,-2.50898791413058,43.7615521149604,8.61474377302099,41.6504044782788,7.80332859373405,5,1.67480963194792,15.8440286567554,6.9136532446055,3.22834581457593,1.47327459600327,19.5311612277307,9.23037114625742,14.8744746120887,0.0222401121156672,1.9112717881836,196.362923796404,16.9790011343706,2110.93527831573,45.2598684638859
1,-6.92278119358011,38.2965863786885,2.46697877445444,48.4803943233152,23.2698235751257,5,-3.79550819050006,28.1918688129968,6.63193967381417,3.71188175060798,1.38586570494167,93.3624705844015,26.8247523824171,4.67898373092705,0.0173977224586808,0.603140678659718,105.260361031044,19.5784551890979,4271.78906095638,106.778834359375
2,-2.31721664514467,38.6395568353499,3.81601896718999,68.4502218563795,13.1925191850818,6,-5.72349063018015,9.25960966003913,6.30751271360075,3.98178650490912,1.28408655223138,85.0851014702785,6.33830690932503,3.91083395800484,0.158631429833371,2.73266474491894,198.004479829184,8.4915967108247,4568.83658958017,86.4663467321667
3,2.15684310236786,41.0844828769152,11.4796207727682,6.68081936500913,17.3841721831686,8,11.1354747782075,20.596294915018,6.67129776352591,2.61146437506274,1.40719325303479,92.7925611923712,28.9858849599899,6.22918752599976,0.287510574782984,2.28033875933928,61.900473992819,17.9255436140488,6320.4621310098,179.338489144725
4,11.7456238325349,59.4732836363678,8.44141268059795,44.2501817768742,21.1119653681547,11,7.84596127909161,20.5175531835019,6.04895358303734,2.23866601012011,0.793236609892455,100.164816710359,24.6735415022588,4.89010057183345,0.239319303658336,0.410302558888567,154.749570359691,13.2786604767623,2319.54962127661,166.916733859095
5,21.608149777803,37.7929966167214,4.54131729443141,60.6613541049395,7.16469329552165,13,20.6879134137759,24.1017540243093,6.31541629677,2.63832664420624,0.337990394689855,89.1959774260466,37.0719380422622,8.0160473069921,0.228758981084979,2.87615839591855,131.748522756316,18.8728833443583,5959.98350851567,130.61794909189
6,20.7273075926654,71.2023400252755,11.5643159672688,60.698916583537,19.700710269861,15,22.3674646324187,18.3099996976695,6.39373569262983,1.882193556974,1.05166148507124,76.879970070902,24.2116580521259,8.58247909538295,0.307911392165595,1.74363882490109,86.2169075049636,16.2496307145292,2755.6848583058,117.469556502181
7,24.4251336927035,47.7819667883589,1.60315321546351,41.5699038090327,9.63797186414942,15,31.0651108361425,15.3310258777444,6.35710751850585,2.49780321518616,0.919833366817959,14.0503862991813,37.7471104051107,10.4920171164389,0.261980000844277,2.44887627703121,74.6005394260639,15.1448766470044,1796.99248900359,122.035589078974
8,22.209406168898,59.9651713425096,1.95538026037611,52.3599118406988,17.8449250209831,14,34.3721393890914,22.3029503787623,6.75815530867834,2.46604485890834,0.643238063488137,86.6311288256965,23.146581752843,13.1715438682609,0.0319890213598749,2.04803767308254,150.257826708298,4.16457000633999,1290.55392323883,68.7471797903803
9,18.1817526970373,60.877973218798,9.55485984790511,41.9372904816053,23.081216166889,12,18.3614694170619,28.3307631706478,6.9810888253709,2.75806143426479,0.301554767339335,68.7370478722465,5.24852304277737,13.2244119345623,0.0992060085806407,1.37676562552573,46.8854617376901,7.95712325558615,601.769249759809,43.8942419108335
10,13.8095294073459,31.9451551390243,6.67793339407788,43.6244821897662,14.2242813450692,10,2.79438008976554,21.8076032183131,6.77804086654756,2.89375822130277,1.10681450515026,13.5258394586375,36.9845987698416,14.6591694508116,0.0624786140002331,2.31670820178752,91.654459876953,6.48870044880184,4281.26507263385,116.65965120798
11,1.57270391226698,35.2052907503518,11.9324287948238,39.917845926511,12.754812539461,7,5.09629925529618,24.6451539015656,6.00124771242901,1.62597946369419,0.460161796664025,14.0103182847289,35.3330533529619,6.07417958160294,0.273697776022128,3.36624867435571,87.0358366153674,5.93441806302229,6305.876986686,172.353256056999
12,-4.13082901114537,63.8416290261779,11.0038751681621,65.7006119572456,17.6759893271183,5,-5.89108129640867,22.7166556453567,7.2729118848413,2.94218743840728,0.931741423162124,67.7153702682984,38.8113655012935,10.255842009141,0.303826905447438,1.81972546589044,108.380818369193,14.0015437940849,2221.5421442942,139.059968366024
1,-4.76631439408277,48.6854607599524,1.80621815613629,33.0701485260057,15.05748361689,5,-11.8379539418036,8.03090453644484,6.58711382645074,3.36760509873989,0.857400588858249,92.2363253071575,26.7508544303726,9.80912322209263,0.237860156625721,2.75963952051019,152.458342213067,12.8538270993409,5695.0221286178,108.594910830656
2,-3.78640441014506,61.7089908792918,8.98676747293391,17.0834587843908,20.15583710817,6,-1.82626915865202,18.5544161283692,7.36200768157094,2.13993532042856,0.206761334724608,102.626326949135,22.7498361706841,10.36625578522,0.0910062115012637,1.06592518562582,36.3239080327415,8.31946499489287,1844.22026860862,144.229855348013
3,0.0704994731181374,37.5856093363061,5.94536857980066,12.8941308182419,15.6877429553661,8,7.45960461515438,26.7374900674068,7.30468701904905,2.77157850933509,0.388620001743148,95.6408971221344,14.8564834567016,8.01986355081541,0.2924184296943,1.24589195741154,79.1886869268691,7.46673875807376,2001.37192401551,55.659896356062
4,17.2754285756596,56.3942949690436,3.02188139584005,19.0796228183112,18.1979784991741,11,8.35317430535863,18.2171151750547,6.48946092208939,2.21310938376889,1.19805848850267,113.538275172373,9.05501872880475,4.93499234022504,0.0535187639307048,1.84798914559037,155.377076998518,10.0113054174418,3500.69021884975,164.24488501264
5,12.4491775918126,57.5644381850573,1.78952129216229,10.4103865110767,10.6460596651068,13,7.21796313333553,28.9455932227833,5.66604656029203,3.51120879594951,0.622031402985317,80.9555066609106,6.9652812097368,3.54112230526156,0.178643102811987,0.516174558349954,127.371299174613,16.349622903924,5176.58266177274,81.6458503591863
6,21.035753798259,38.9477662173279,11.253548137288,37.482171675119,15.5245839985122,15,15.7696868248855,10.9341213009679,6.80802146882927,1.59757738813413,0.528227846927734,55.5419830831091,7.26589328849624,5.11475299538983,0.246304362147661,0.843912467853761,85.2582178179902,13.1166968711016,2822.86109028622,88.3853437338553
7,21.4590877296918,37.3231034818581,11.1337708493615,45.7881952251384,8.91124861146371,15,29.9418399501606,22.0005752827768,5.56432588958652,3.44092239052174,0.129294478145524,72.4695273169489,20.7338440459162,8.40106388027728,0.0162529008029557,0.949216550393193,68.4631875045948,11.9937782280804,3534.25871042719,100.302778853755
8,30.9804430429755,30.1050270879857,10.7513536847808,72.1349684317202,6.24407099912763,14,16.2020320878157,29.6351347402708,5.63223329805479,3.22383046921051,1.21222935527762,79.5983004219868,27.2117032701495,6.54998525668865,0.347501471610127,2.10383665019346,193.056317748091,3.55420215089239,3919.0598874641,79.3178999740539
9,19.5577945676655,65.8087625870355,6.84548351632735,25.2152121655334,6.33079244783438,12,9.00761938086753,29.2894184279487,6.3233495666898,3.95380710905119,0.265857451156758,49.8917512847611,16.8871003458815,12.1652989865979,0.0747462817296197,1.38766575764453,35.3551761064223,11.3687644739991,1807.11065730134,116.919055565844
10,8.53697016460871,63.1149200348893,7.82685306457422,62.2378962892427,7.90923575433582,10,16.4654163135359,12.6599869455494,6.17024687998767,2.9294382214881,1.35469343213056,28.7942342362381,13.0906127419817,3.32903939888796,0.258341909969883,1.36942230895535,162.128781234986,15.060911587091,2732.35464533153,115.258349469729
11,7.74682747532345,72.087248934081,11.3484922790583,25.6594973921682,13.4409958114001,7,0.184886107219416,13.1086175931657,7.47896972243153,3.61793917882336,0.460546602254588,114.400607766184,14.9014118922646,8.95642900683623,0.298769083794979,1.39515031214421,79.9030447759562,9.51777927156804,4065.58677923799,53.4407227946576
12,-2.48652612704416,70.4305752787298,2.82360644117325,76.2461234857682,16.3995480434849,5,0.439701728248584,25.7016945461244,6.92698722442171,3.10877405209665,1.3865442901381,114.864537269088,27.2699400618737,9.37357966459952,0.33835395875158,0.850140982804648,75.2852373406421,7.44016908270878,1708.04422856173,62.1139010312699
1,-5.15992172225267,59.6298776965245,10.5603086403159,41.4144953431355,19.7530650856278,5,-10.7742056973688,14.5622114375323,5.89378715027566,3.13856674754121,0.197918898318104,28.6187364805517,30.6079356802813,9.04633387325531,0.0885387231134355,1.54782154290441,170.795730888195,13.8516890579204,3423.6414720705,96.6230100364623
2,-2.24910232692711,39.3132756494133,7.27805757188129,60.8843830844028,19.0766097020293,6,-3.41210772354905,18.6153694796455,6.6677721560115,3.96144920214346,0.539822341970912,88.4180143871623,37.5923683075003,4.07470616890064,0.305336547550078,2.52931497396238,65.4391464752476,6.01449592893737,4960.33579777207,126.911182340697
3,7.67833990982692,31.125428427815,2.91651403149882,60.5506607461855,13.8569804498147,8,12.4412509960656,29.5088841278181,7.0073334838768,2.10135606591777,0.295425879555282,58.6095668404036,38.1891659097246,8.80797994377952,0.264276409147381,2.74267512262888,113.762622565618,14.1257137580657,6389.35911866495,77.1751504277595
4,15.4889850260191,33.9042738941103,2.33017435442936,42.0942682996438,20.3176135223275,11,21.9761592323624,23.5744926215339,5.56279540202768,3.73918662232624,0.105133332164821,86.56675369507,25.3935567878309,6.00476831603248,0.26398548861174,2.90600145549973,82.6786662184576,17.6321831510469,1132.51992300617,45.2129852965959
5,19.7208756770695,42.2590920498223,1.61048505897928,73.5864856645919,22.3256445845358,13,16.5343878239079,25.6408054880132,6.31185267384088,3.78913989230587,0.713677215706194,116.950570821232,32.5440988332187,7.91884817801776,0.333834434879188,2.10672144485254,69.7293983753372,9.12647770588522,5381.53009942615,69.8101824366444
6,28.2616708892063,43.7513842112894,7.58363083991428,60.9204410936533,18.1803746299646,15,13.6061977816255,16.3081760206308,6.73645658224694,2.13473169977145,1.24038876793945,102.595042220529,28.1192023948947,5.20284451929062,0.312177233379396,1.23486112586723,117.93266624652,16.2023143643402,6345.41743802996,123.147459741239
7,20.6210000320999,62.5717011449856,2.83810887649519,28.4944579485605,14.4551998794603,15,22.2987321678343,15.3231250736368,5.70962919454406,3.59776563038867,0.496142584474579,21.0997161253125,35.7178111369775,5.517554770635,0.359362313744755,0.945712010339177,51.0645714356596,13.4488073226627,3091.34657076925,131.88807684045
8,18.0580863873553,68.7623709735324,3.8537260775535,25.0623068506091,13.3780117717174,14,14.0082280109991,28.7961893295496,7.30238777065948,3.73407943156885,0.385120661618444,103.514379939514,21.1891380851875,12.969743310532,0.202543399093048,1.65462839505467,110.732412506613,5.44146634065681,5961.06765428306,104.012519089277
9,22.8920687672744,36.3777877300344,9.46107289276205,51.9968093378567,20.226825911883,12,28.2392544363777,12.1073312193403,6.24731278643637,3.76964946419661,0.279789965203305,84.459315722645,14.1353236919438,12.185814590228,0.110946875140489,2.61400347332941,193.332500634894,10.0936108909401,6360.10143931635,100.841325663695
10,9.38940579529565,69.368524643576,5.38544484300083,31.0897981909365,23.1835940429978,10,12.9995482524787,21.15832803713,7.37447319262821,2.29792024652601,0.691075313867212,87.65661731416,33.7957372852943,12.0863899309077,0.337960438060194,3.22174054124616,56.9674379041676,5.94043939828226,5950.22675133486,178.744300246078
11,0.831183892910553,59.511426547941,3.64161675869264,37.7875331243034,11.7028620739973,7,0.0687420917474401,12.2546817514602,6.18135385002187,2.13763572270759,1.12037925834992,109.555134846719,12.2604888397351,9.8359320141055,0.198895537922335,3.41115145141876,147.89548290037,9.28069966274261,3214.72972614311,57.1006675512056
12,-5.40662411515971,69.1216840593646,9.89827536703118,25.69649800367,6.2789213614006,5,-1.65349135975117,23.9152426575847,7.21182730342594,2.87724290944468,0.370443039147375,98.9336819773708,27.4972251087623,11.4360517739528,0.309599763771094,0.75536740340808,192.416405482061,14.3370273219821,4862.90933909595,49.3656119523884
1,-4.5935450322479,30.2327510730761,4.55008745130548,41.448686660393,13.9409085704151,5,-4.1166951351499,29.6430186059461,5.75400019281518,3.47533100174274,1.08379318254039,36.112399328231,35.2826024885551,3.04862205790008,0.348982353813272,1.21433206047196,72.9096765902069,17.4457458391506,6379.59708769974,40.2711031432084
2,-4.41450256592983,43.1825716561948,7.457973906866,33.4510860671037,18.8978529891211,6,1.28645965353877,18.9238911164061,5.69899962394435,2.72005406366968,1.10733991095467,119.05566638543,16.3164919772785,5.38643839579612,0.0536609008366882,2.55331951547748,87.1738328430617,15.1439205588013,2296.77847023676,85.412228614718
3,4.58735012798889,70.7813989159031,6.40389913595072,50.825770486273,6.36212365900782,8,11.1747345526328,29.4433198730478,6.22035746132979,3.01104902144647,0.130146746573676,27.962681614703,11.2087919524611,8.30950159397776,0.296401460577897,2.61481895373514,183.605085613075,14.530301725569,5261.05021733017,147.783585746672
4,9.12733814424667,33.2906057900266,8.52985634462523,57.8839659600309,16.8018781895643,11,21.188406205861,29.6501259158085,5.71423807917771,3.52428756883991,0.523669475465458,10.5120606861263,25.9876876853484,10.6189725797894,0.128946750032132,1.77409175008772,116.518433906229,3.16745805951405,623.867373538241,89.3075652162852
5,12.0496435310909,52.4344074345152,7.04371392183027,31.2157729819615,14.7778805982279,13,21.9008820846575,21.6467539085074,5.52921751083023,3.19360873645451,0.638566688594668,44.5075661242346,18.490006744834,7.55269446701497,0.171754882907064,1.24437399067877,147.524093516466,4.17914735419795,4834.22354572708,177.442709641124
6,17.9261881544746,73.4857146286126,10.1812559308674,6.99672614877914,11.2669043862703,15,30.8044685577231,27.3657005061765,6.13826772817638,1.81113386343243,0.847743402299036,15.310733325222,22.9465052027161,4.08911955639772,0.207270271019897,1.91881086021896,161.756820196683,7.63753773100152,3952.28036221776,103.118845540291
7,29.5363247331031,67.7210524976042,2.70913695461887,16.2446866277784,15.214345941651,15,38.8701199703005,28.1069037086545,5.55641845305616,3.58586886215079,0.865866103102172,59.3551950980861,12.5355307405485,10.6125912080991,0.302434301043524,0.994157364832981,151.24177078041,5.73341482055922,5551.39715790941,81.7971463917876
8,31.1394615636666,50.1725231970333,2.5353989703199,70.16380791039,17.4768718091937,14,29.0336579111372,22.6458799359899,7.24296746766873,3.99721849156563,0.360327786244009,64.6463404286663,28.7919715331622,8.28120360665161,0.188019970648045,1.94488220586273,196.379094110997,8.33372369407674,2941.45533104272,121.420074562547
9,14.4190400651539,46.0309805354831,4.46879953942359,40.7441971310194,16.1903906483315,12,23.9902421862153,20.4462094464039,7.12388251568632,3.39947799157533,0.987078703962218,51.3175428799834,21.5038482246109,5.28488822949034,0.0461860540048687,1.04335112724214,60.8409949759125,9.45704869093426,6635.13880792451,161.676340003468
10,13.1240654269798,52.6385096837811,7.1718761374055,55.6097778084674,22.9789215510942,10,1.93324525998475,13.0141415997538,7.37754380683352,1.64129419877438,1.03792522519523,12.66860665218,25.132270846221,12.0543487351383,0.35489243324223,0.812553725108491,45.914691115146,11.8798627516213,6686.64759351767,59.8838044790281
11,6.3540662624985,68.630374169595,9.56914731254382,73.8469132374194,8.8968941772969,7,5.51407043324243,24.6058868244795,6.52853954326807,3.34768152917883,0.318066876200069,94.8697178597795,36.1367116243926,13.7538293458565,0.226063400896862,2.8079691847702,61.884111940768,5.82108852948738,3118.9106935437,63.2500988252313
12,-2.53250290863461,66.5761358266399,5.04954114891445,11.0438479937133,13.2305353518536,5,-5.72589463627495,11.1904400411806,5.88556754329954,2.82359459616844,0.246552861321779,76.6534496230196,24.0595266376929,12.2487329523895,0.358280037056269,1.22050323408758,198.180019378829,18.910464979908,1068.36226405609,159.002345921745
1,-6.75614000163688,46.5073211507522,5.17946038508061,66.2284642893557,17.318586421316,5,-7.96484987582269,11.7713757395039,6.31941245552279,2.33938844413738,0.222297423538403,28.6443770772851,12.380619096529,7.01513444117756,0.367564922773888,3.0195622202816,118.465029728297,12.4040647160226,2938.09519616334,90.1377943243367
2,-3.31892340487613,37.4482768849212,4.24190372859355,17.9931456545353,20.5595178579422,6,2.08284268557424,15.8227849580959,7.46692485441201,1.51603777761374,1.14155363274518,72.5318220963649,5.79186643539136,8.42454174862611,0.0523354976725323,3.32481341341125,176.366871800068,13.9946522700478,4594.44540845367,73.7219709369863
3,0.419791789330938,55.8946810655678,5.52041535982413,66.6662711969188,18.988390589404,8,6.24267047549936,24.0519378480835,6.45403976037643,3.48022910034899,0.518437487400858,104.668143561991,38.363150791372,8.60922347139482,0.266019046850248,1.07291911137045,174.368373477957,10.5219074113142,4196.47068023241,106.076877585381
4,11.9760146645453,52.8963831568652,10.6283018689037,13.0985932079932,21.3753191849324,11,6.44936531326123,29.3559888386709,7.24288381013631,1.69474433038407,0.118983681082776,28.664685698799,34.4279722412877,7.68983570342659,0.239183647207746,1.43916104126454,164.423310775003,7.780304073838,4846.08652618826,149.815052192182
5,15.9478389074273,44.8542232805114,7.98109797171914,67.5910350604514,21.9169178190848,13,8.19233614735458,29.4597161389148,5.69978630449466,1.97083470735974,0.122824310567077,86.4409648534068,14.9410132973041,13.9129710530024,0.122749835713625,3.31659663045871,140.450924430542,8.91451109167092,4545.54015749659,53.3387616287989
6,28.0361918097626,72.236696242742,9.63020721948432,70.5739407863581,21.8418408620617,15,18.9685731087175,27.4109177119383,6.32095137402031,3.08385588974993,0.647326260535175,21.2044828436412,6.96668869694988,14.8460423798313,0.125613870098525,2.72507231172261,102.552579184561,18.8615253032838,5082.9472918462,76.8648924617659
7,32.1017521634066,40.9606691182192,7.40165049463235,64.5422410109335,16.8597649473122,15,17.579740005356,8.62503378576952,6.29704159338215,3.64376192881373,0.395352454421946,10.3508025147044,7.43291535892136,14.749148094948,0.165659741832025,2.80851142916954,198.654380603842,5.45478676867194,4677.99382321014,85.5453741659188
8,19.0985850441848,65.9934166825256,10.3560742898362,24.9362708830388,14.6765977123968,14,14.6251279883278,26.661193412017,6.33647529838536,3.39030543134588,0.902794470807616,38.9349554435548,29.4606392053632,5.9510046443556,0.216207010911002,1.36989930846433,30.1690918662437,8.43720327600306,5969.96872503522,115.397637215152
9,15.5331837797194,36.6964197075102,4.99823349258793,23.3555897054241,9.65119038037976,12,20.1247813567785,8.68314406978589,5.63859531662981,1.80816299430747,1.03713598140211,104.552034602243,9.1741504930816,7.82976633083592,0.0428735639434157,2.06163272627256,35.3843253996578,16.4375378225804,2699.38233467217,123.42312860941
10,10.2280597182977,62.7737355071055,4.404701770761,10.3839400545694,20.1434483776346,10,2.97093698158848,19.7828895412196,7.23666222279444,1.82678482607452,0.9550355737421,83.8048377022824,26.9163255411336,4.7694582568034,0.344320190798131,1.98931120654371,56.1821851511076,16.1913753825849,5698.64875075307,123.685222945355
11,3.29647545912673,54.9316918243808,5.94453266140367,74.9657751872826,12.2495013641212,7,-1.78945183378304,17.1317907387063,6.72984997675919,3.61632289568575,0.952994507958911,24.308704337742,34.9935265452206,8.28481992140431,0.309967408312859,2.15541450729312,46.2120094272993,17.4746436107805,5313.52141056405,129.690299930151
12,-4.69240346678569,49.7267079942277,7.5913509261282,39.0064474436645,15.5845339246077,5,-8.50886735226113,21.1650103934841,5.61752359572919,1.84446997924088,0.785941197185006,81.5375597610983,7.43901538071966,9.29495516115073,0.216294653767373,1.50109879755907,91.6048357915581,10.0665331146378,1613.35312444756,136.200049242951
1,-7.18998780541313,33.4416118727056,4.35482922749262,77.4334621372592,15.4389181931249,5,-1.55789522303628,25.9516814243439,6.7337621235725,3.25387655826551,0.321432168334694,19.9315137442867,18.5908358618628,7.21103492757989,0.10177007780967,2.43803892431969,186.125641791014,13.0754215174544,3312.38851881778,128.499032671197
2,-5.11623119481556,41.7910534301519,3.19304841820299,70.6042761537116,9.89295542520706,6,-8.13262074618284,9.39826109597146,6.82403629167572,3.03325418470981,0.432076939062105,66.6217184629824,15.4062510074374,14.3936080124408,0.159227431122502,2.59885923483357,61.2887868089624,16.2395999520765,1732.97112076821,138.935503365915
3,2.36810022335457,65.8288707006237,6.97556096194563,58.4820522294061,8.99190505677968,8,-0.177230364528991,18.2525769332721,6.97705570006469,3.03510145669861,0.981907667895085,85.8036900817339,15.7139550833438,11.99022426641,0.27493872608262,2.94773894657578,93.4100132204179,17.9480835284137,1401.80097103959,67.353555808627
4,11.6817401895931,32.184238972422,2.59811262708078,33.1480632286633,17.2902800213343,11,8.05729661133201,29.7609302572284,7.30995488178164,2.45463558435428,1.38129918759531,74.3063134577716,30.3223727248139,7.44755270622907,0.133447927824305,0.48205933179289,132.115437586384,13.3326251672355,1985.87189494425,94.8859917729746
5,12.7504911552811,38.6297043493022,5.66356476559098,71.0332937193664,16.1068680571905,13,13.0745326409544,14.3463752267563,7.45558469002933,1.5635998667529,0.755267633257252,22.2687294228433,33.9748574923418,5.27401921335728,0.269191371107668,2.3816017801961,164.502418471338,8.84273259583057,5254.46185889638,146.910294881366
6,29.2634138288624,49.493477882738,8.26359140355213,66.2768347696622,7.95930559386166,15,30.7007149620026,14.5991442784388,7.3100423812308,3.22059425846628,1.30105475695184,12.2242292123707,32.1652509360722,7.73465918485465,0.308129322860417,0.828993299454045,93.5490377175957,16.6611588089242,2846.95959872524,88.3600118934543
7,22.7469429981952,50.059137414459,6.62400813430643,52.960799592938,21.5215683471618,15,25.5258716571606,8.0737649351726,6.14251397483842,1.61212238284533,0.783796029464034,18.2598609129092,16.2111820466313,8.23257167974429,0.278308657904724,2.31200366403385,65.6826342260129,7.01895837113967,2899.78767156737,58.4622378615183
8,26.0182093798869,68.1996152415182,9.63369714923416,32.6906695915357,10.5869827435138,14,30.6554700774688,19.4570901867851,6.41034408936931,1.71367270368082,0.272708224777837,33.3584215124805,29.7231755182907,14.4646837967846,0.151278074455043,2.27172108877367,168.932120851668,18.8307858722917,1468.91609693759,55.3719820582014
9,14.6971231243646,52.6619415279507,8.37316165778878,37.8663442936689,15.9111040117219,12,20.7047686967388,15.7903255109693,6.52075957764149,3.05157575539502,0.604829908933037,115.760110658033,16.6137240181992,11.1596908064908,0.0278161033145951,0.394041347214205,151.063475293571,11.6182759279633,3175.06175004585,162.187373518552
10,9.74621347677502,45.1985604519251,5.48703349278763,9.94876104898296,9.91443353207769,10,12.9827451493885,19.8767060159297,6.29947753755734,1.76849671348177,0.529527924715789,14.1352811299383,18.7537058023492,5.59858001593983,0.286868380226265,0.389307545008996,145.899653280928,10.7101048995913,599.362906808264,178.372531615674
11,0.170129468872206,33.5254612967087,2.57120019858277,50.8225789187243,16.0954618102844,7,-2.13728845277736,12.0777844332099,6.72739762217905,1.66106055977203,1.49220527192913,54.6414962669917,18.6984642090707,9.79494985977912,0.153580129809171,2.45203801444043,162.186676640285,17.660287601154,1243.06553919118,41.9913820367243
12,-5.5621019445958,39.75732444226,2.56431704859587,13.2224780285341,13.518768779393,5,-0.135498811792603,16.5990119187529,6.25937555987016,2.24809402745126,1.46371615151836,11.2474710178352,35.7249605494986,5.77764276946116,0.178907461217579,2.04863227947563,76.3708694163029,3.5185865687615,1802.8922690235,166.345061590706
1,-5.47347712960574,73.1281324447664,6.0444776417004,28.8382749408928,12.0290523961341,5,-9.81031353641138,22.2840513846288,6.39211366536364,1.6745474298844,0.302261340666288,61.2848725957921,24.1494153796588,12.3790717685307,0.305867649598699,2.04017023639834,69.1872630034069,14.8812241711755,5936.46831422865,56.7598542178175
2,-2.18662370415852,71.8822655331178,6.63174487598697,40.0650786292808,11.5377037202582,6,-0.200563907883943,19.8985592384544,5.70760771046621,3.8664463121203,0.960141637390553,30.505751084233,12.0664717064158,14.9187178876817,0.16517970217093,1.66791723649441,69.6439139628825,9.34908760521498,2650.56844924063,143.240744556631
